0,74,3,1,9,10,1,4,1,0,1,1,1,0,4,6,0
2,9,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
0,110,10,8,7,15,4,9,1,0,2,3,3,0,4,10,0
1,194,28,1,6,7,7,3,1,0,2,0,0,0,2,11,0
0,55,14,3,1,4,0,2,0,0,0,2,0,0,1,7,0
0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
3,24,0,9,4,13,0,5,0,0,2,1,2,0,3,3,0
1,42,3,7,4,11,0,3,0,0,1,1,1,0,3,2,0
0,45,0,6,1,7,0,2,0,0,1,0,1,0,2,1,0
0,67,30,1,0,1,0,0,0,0,0,0,0,0,0,4,0
0,58,1,1,1,2,0,0,0,0,0,0,0,0,0,7,0
2,144,5,2,9,11,1,4,1,0,1,1,1,0,4,4,0
0,52,3,4,5,9,0,1,0,0,0,0,1,0,1,4,0
0,41,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1,130,6,10,8,18,5,5,0,0,1,1,2,1,4,2,0
1,114,3,1,18,19,8,7,1,0,3,1,1,1,5,6,0
1,134,22,4,0,4,0,0,0,0,0,0,0,0,0,1,0
0,24,0,9,1,10,0,3,1,0,0,2,0,0,2,1,0
1,12,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
0,172,20,5,7,12,26,5,0,0,1,2,1,1,4,1,0
0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
1,24,1,5,0,5,0,0,0,0,0,0,0,0,0,10,0
1,12,8,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1,25,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
1,10,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1,41,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
2,5,0,2,1,3,0,1,0,0,0,0,1,0,1,0,0
0,9,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0
1,23,0,20,0,20,0,1,0,0,0,0,1,0,1,8,0
0,62,4,2,1,3,0,2,1,0,0,1,0,0,2,0,0
0,39,1,8,6,14,0,6,1,0,0,4,1,0,3,1,0
0,7,0,3,1,4,0,2,0,0,0,1,1,0,2,0,0
0,9,0,4,0,4,0,1,0,0,0,1,0,0,1,0,0
0,14,0,11,0,11,0,1,0,0,0,0,1,0,1,0,0
1,10,0,4,0,4,0,1,0,0,1,0,0,0,1,3,0
1,82,4,8,0,8,0,2,0,0,0,1,1,0,2,4,0
0,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
0,14,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1,140,11,1,3,4,0,1,1,0,0,0,0,0,1,1,0
1,25,2,4,1,5,0,0,0,0,0,0,0,0,0,2,0
3,266,38,45,7,52,0,3,1,0,0,1,1,0,3,6,0
0,22,0,16,1,17,0,2,0,0,0,1,1,0,2,0,0
0,80,16,2,7,9,0,0,0,0,0,0,0,0,0,1,0
1,7,0,10,1,11,0,3,0,0,0,1,2,0,2,0,0
0,21,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
3,240,32,2,4,6,0,2,0,0,0,0,2,0,1,4,0
0,14,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
3,197,19,2,3,5,0,2,0,0,0,0,2,0,1,2,0
1,69,1,2,2,4,0,0,0,0,0,0,0,0,0,2,0
0,22,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
0,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
0,48,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0
0,18,0,54,0,54,0,1,0,0,0,1,0,0,1,0,0
2,80,0,47,11,58,0,7,1,0,0,1,5,0,3,2,0
0,111,10,9,5,14,0,2,1,0,0,1,0,0,2,8,0
1,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,11,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2,51,3,10,0,10,0,1,0,0,0,1,0,0,1,1,0
0,79,3,22,1,23,0,0,0,0,0,0,0,0,0,1,0
0,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0
2,11,0,4,1,5,0,3,0,0,0,2,1,0,2,0,0
2,9,0,1,1,2,0,2,0,0,0,1,1,0,2,0,0
0,46,0,13,2,15,0,2,1,0,0,1,0,0,2,2,0
0,88,0,14,6,20,0,4,1,0,0,3,0,0,2,1,0
0,13,0,13,1,14,0,0,0,0,0,0,0,0,0,0,0
1,11,0,16,1,17,0,2,1,0,0,0,1,0,2,0,0
0,29,0,3,3,6,0,2,0,0,0,1,1,0,2,7,0
0,108,2,28,4,32,0,2,1,0,0,0,1,0,2,0,0
1,69,20,18,2,20,0,2,1,0,0,1,0,0,2,3,0
1,81,22,6,6,12,0,2,1,0,0,1,0,0,2,3,0
1,17,0,33,2,35,0,3,1,0,0,1,1,0,3,0,0
1,17,0,12,2,14,0,3,1,0,0,1,1,0,3,0,0
0,39,3,9,2,11,4,8,1,1,4,1,1,0,5,4,0
1,17,0,13,2,15,0,3,1,0,0,1,1,0,3,0,0
1,17,0,20,2,22,0,3,1,0,0,1,1,0,3,0,0
1,73,8,3,6,9,0,2,0,0,0,2,0,0,1,0,0
1,17,0,26,2,28,0,3,1,0,0,1,1,0,3,0,0
0,27,0,11,1,12,0,1,1,0,0,0,0,0,1,0,0
0,10,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
2,7,0,1,1,2,0,2,0,0,0,1,1,0,2,0,0
2,15,0,5,1,6,0,3,0,0,0,2,1,0,2,0,0
0,120,39,20,0,20,0,0,0,0,0,0,0,0,0,2,0
2,20,0,1,5,6,0,2,1,0,0,1,0,0,2,1,0
1,11,0,91,0,91,0,5,0,0,0,4,1,0,2,0,0
2,13,0,6,1,7,0,2,0,0,0,2,0,0,1,0,0
1,11,0,83,0,83,0,3,0,0,0,3,0,0,1,0,0
1,89,18,5,7,12,0,1,1,0,0,0,0,0,1,5,0
0,52,17,16,1,17,0,1,0,0,0,1,0,0,1,0,0
1,16,0,11,1,12,0,2,1,0,0,0,1,0,2,0,0
0,53,3,10,8,18,0,3,0,0,0,2,1,0,2,13,0
2,384,63,33,18,51,3,9,1,1,2,4,1,0,5,18,0
0,6,0,4,0,4,0,1,0,0,0,1,0,0,1,0,0
0,98,19,9,0,9,0,1,0,0,0,0,1,0,1,0,0
0,8,0,15,0,15,0,2,0,0,0,2,0,0,1,0,0
1,11,0,7,0,7,0,2,0,0,0,1,1,0,2,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0
0,23,0,23,1,24,0,1,0,0,0,0,1,0,1,0,0
0,14,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0
3,18,0,14,3,17,0,2,0,0,0,0,2,0,1,1,0
3,19,0,6,3,9,0,1,0,0,0,0,1,0,1,1,0
0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1,5,0,64,0,64,0,3,0,0,0,2,1,0,2,1,0
0,6,0,15,0,15,0,1,0,0,0,0,1,0,1,0,0
1,9,0,25,2,27,0,2,0,0,0,0,2,0,1,0,0
1,9,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0
0,24,0,10,3,13,0,2,0,0,0,2,0,0,1,4,0
0,52,2,8,1,9,0,2,0,0,0,2,0,0,1,1,0
1,9,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1,10,0,2,1,3,0,1,0,0,0,1,0,0,1,0,0
0,7,0,20,1,21,0,2,0,0,0,1,1,0,2,2,0
2,8,0,2,1,3,0,2,0,0,0,0,2,0,1,1,0
2,5,0,3,1,4,0,1,0,0,0,1,0,0,1,0,0
2,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1,5,0,16,1,17,0,3,0,0,0,1,2,0,2,0,0
2,5,0,2,1,3,0,1,0,0,0,0,1,0,1,0,0
1,5,0,15,1,16,0,1,0,0,0,0,1,0,1,0,0
0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0
0,10,0,6,1,7,0,2,0,0,0,1,1,0,2,0,0
0,12,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
0,15,0,5,1,6,0,2,0,0,0,1,1,0,2,0,0
0,25,0,7,2,9,0,1,0,0,0,1,0,0,1,5,0
1,8,0,20,2,22,0,2,0,0,0,0,2,0,1,0,0
1,9,0,2,0,2,0,1,0,0,0,0,1,0,1,2,0
0,9,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1,10,0,2,1,3,0,1,0,0,0,1,0,0,1,0,0
0,7,0,15,1,16,0,3,0,0,0,2,1,0,2,2,0
1,13,0,28,2,30,0,4,1,0,0,1,2,0,3,0,0
1,12,0,2,0,2,0,1,0,0,0,0,1,0,1,2,0
1,5,0,7,0,7,0,1,0,0,0,1,0,0,1,0,0
1,7,0,11,0,11,0,0,0,0,0,0,0,0,0,1,0
0,5,0,15,1,16,0,3,0,0,0,2,1,0,2,0,0
1,46,0,48,6,54,2,5,0,0,1,2,1,1,4,0,0
0,5,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0
0,5,0,10,1,11,0,1,0,0,0,1,0,0,1,0,0
