NumCom,Combinacion,TP,TN,FP,FN
1,1000000000000000,9,334,49,49
2,0100000000000000,32,357,26,26
3,1100000000000000,21,346,37,37
4,0010000000000000,30,355,28,28
5,1010000000000000,20,345,38,38
6,0110000000000000,32,357,26,26
7,1110000000000000,22,347,36,36
8,0001000000000000,7,332,51,51
9,1001000000000000,12,337,46,46
10,0101000000000000,19,344,39,39
11,1101000000000000,17,342,41,41
12,0011000000000000,20,345,38,38
13,1011000000000000,17,342,41,41
14,0111000000000000,23,348,35,35
15,1111000000000000,19,344,39,39
16,0000100000000000,29,354,29,29
17,1000100000000000,27,352,31,31
18,0100100000000000,30,355,28,28
19,1100100000000000,30,355,28,28
20,0010100000000000,31,356,27,27
21,1010100000000000,29,354,29,29
22,0110100000000000,34,359,24,24
23,1110100000000000,29,354,29,29
24,0001100000000000,28,353,30,30
25,1001100000000000,26,351,32,32
26,0101100000000000,28,353,30,30
27,1101100000000000,29,354,29,29
28,0011100000000000,28,353,30,30
29,1011100000000000,28,353,30,30
30,0111100000000000,28,353,30,30
31,1111100000000000,27,352,31,31
32,0000010000000000,18,343,40,40
33,1000010000000000,16,341,42,42
34,0100010000000000,20,345,38,38
35,1100010000000000,19,344,39,39
36,0010010000000000,22,347,36,36
37,1010010000000000,18,343,40,40
38,0110010000000000,26,351,32,32
39,1110010000000000,22,347,36,36
40,0001010000000000,11,336,47,47
41,1001010000000000,13,338,45,45
42,0101010000000000,17,342,41,41
43,1101010000000000,18,343,40,40
44,0011010000000000,18,343,40,40
45,1011010000000000,18,343,40,40
46,0111010000000000,20,345,38,38
47,1111010000000000,18,343,40,40
48,0000110000000000,28,353,30,30
49,1000110000000000,27,352,31,31
50,0100110000000000,29,354,29,29
51,1100110000000000,28,353,30,30
52,0010110000000000,29,354,29,29
53,1010110000000000,27,352,31,31
54,0110110000000000,29,354,29,29
55,1110110000000000,28,353,30,30
56,0001110000000000,26,351,32,32
57,1001110000000000,26,351,32,32
58,0101110000000000,26,351,32,32
59,1101110000000000,27,352,31,31
60,0011110000000000,26,351,32,32
61,1011110000000000,28,353,30,30
62,0111110000000000,26,351,32,32
63,1111110000000000,28,353,30,30
64,0000001000000000,25,350,33,33
65,1000001000000000,27,352,31,31
66,0100001000000000,27,352,31,31
67,1100001000000000,30,355,28,28
68,0010001000000000,27,352,31,31
69,1010001000000000,30,355,28,28
70,0110001000000000,29,354,29,29
71,1110001000000000,30,355,28,28
72,0001001000000000,25,350,33,33
73,1001001000000000,27,352,31,31
74,0101001000000000,25,350,33,33
75,1101001000000000,27,352,31,31
76,0011001000000000,25,350,33,33
77,1011001000000000,26,351,32,32
78,0111001000000000,27,352,31,31
79,1111001000000000,27,352,31,31
80,0000101000000000,29,354,29,29
81,1000101000000000,34,359,24,24
82,0100101000000000,30,355,28,28
83,1100101000000000,33,358,25,25
84,0010101000000000,30,355,28,28
85,1010101000000000,33,358,25,25
86,0110101000000000,30,355,28,28
87,1110101000000000,33,358,25,25
88,0001101000000000,27,352,31,31
89,1001101000000000,32,357,26,26
90,0101101000000000,29,354,29,29
91,1101101000000000,32,357,26,26
92,0011101000000000,29,354,29,29
93,1011101000000000,32,357,26,26
94,0111101000000000,30,355,28,28
95,1111101000000000,31,356,27,27
96,0000011000000000,26,351,32,32
97,1000011000000000,27,352,31,31
98,0100011000000000,26,351,32,32
99,1100011000000000,29,354,29,29
100,0010011000000000,26,351,32,32
101,1010011000000000,29,354,29,29
102,0110011000000000,29,354,29,29
103,1110011000000000,29,354,29,29
104,0001011000000000,24,349,34,34
105,1001011000000000,29,354,29,29
106,0101011000000000,26,351,32,32
107,1101011000000000,28,353,30,30
108,0011011000000000,26,351,32,32
109,1011011000000000,27,352,31,31
110,0111011000000000,26,351,32,32
111,1111011000000000,27,352,31,31
112,0000111000000000,30,355,28,28
113,1000111000000000,32,357,26,26
114,0100111000000000,29,354,29,29
115,1100111000000000,33,358,25,25
116,0010111000000000,30,355,28,28
117,1010111000000000,31,356,27,27
118,0110111000000000,31,356,27,27
119,1110111000000000,32,357,26,26
120,0001111000000000,29,354,29,29
121,1001111000000000,30,355,28,28
122,0101111000000000,29,354,29,29
123,1101111000000000,29,354,29,29
124,0011111000000000,29,354,29,29
125,1011111000000000,28,353,30,30
126,0111111000000000,29,354,29,29
127,1111111000000000,29,354,29,29
128,0000000100000000,23,348,35,35
129,1000000100000000,23,348,35,35
130,0100000100000000,25,350,33,33
131,1100000100000000,26,351,32,32
132,0010000100000000,25,350,33,33
133,1010000100000000,26,351,32,32
134,0110000100000000,25,350,33,33
135,1110000100000000,28,353,30,30
136,0001000100000000,17,342,41,41
137,1001000100000000,22,347,36,36
138,0101000100000000,19,344,39,39
139,1101000100000000,24,349,34,34
140,0011000100000000,20,345,38,38
141,1011000100000000,23,348,35,35
142,0111000100000000,23,348,35,35
143,1111000100000000,26,351,32,32
144,0000100100000000,29,354,29,29
145,1000100100000000,28,353,30,30
146,0100100100000000,29,354,29,29
147,1100100100000000,29,354,29,29
148,0010100100000000,28,353,30,30
149,1010100100000000,29,354,29,29
150,0110100100000000,29,354,29,29
151,1110100100000000,31,356,27,27
152,0001100100000000,26,351,32,32
153,1001100100000000,27,352,31,31
154,0101100100000000,26,351,32,32
155,1101100100000000,27,352,31,31
156,0011100100000000,26,351,32,32
157,1011100100000000,28,353,30,30
158,0111100100000000,27,352,31,31
159,1111100100000000,29,354,29,29
160,0000010100000000,20,345,38,38
161,1000010100000000,23,348,35,35
162,0100010100000000,23,348,35,35
163,1100010100000000,26,351,32,32
164,0010010100000000,23,348,35,35
165,1010010100000000,25,350,33,33
166,0110010100000000,22,347,36,36
167,1110010100000000,25,350,33,33
168,0001010100000000,18,343,40,40
169,1001010100000000,22,347,36,36
170,0101010100000000,21,346,37,37
171,1101010100000000,23,348,35,35
172,0011010100000000,22,347,36,36
173,1011010100000000,22,347,36,36
174,0111010100000000,22,347,36,36
175,1111010100000000,24,349,34,34
176,0000110100000000,27,352,31,31
177,1000110100000000,28,353,30,30
178,0100110100000000,28,353,30,30
179,1100110100000000,28,353,30,30
180,0010110100000000,28,353,30,30
181,1010110100000000,28,353,30,30
182,0110110100000000,28,353,30,30
183,1110110100000000,29,354,29,29
184,0001110100000000,25,350,33,33
185,1001110100000000,28,353,30,30
186,0101110100000000,25,350,33,33
187,1101110100000000,28,353,30,30
188,0011110100000000,25,350,33,33
189,1011110100000000,28,353,30,30
190,0111110100000000,26,351,32,32
191,1111110100000000,28,353,30,30
192,0000001100000000,28,353,30,30
193,1000001100000000,28,353,30,30
194,0100001100000000,28,353,30,30
195,1100001100000000,30,355,28,28
196,0010001100000000,28,353,30,30
197,1010001100000000,30,355,28,28
198,0110001100000000,29,354,29,29
199,1110001100000000,30,355,28,28
200,0001001100000000,26,351,32,32
201,1001001100000000,24,349,34,34
202,0101001100000000,26,351,32,32
203,1101001100000000,27,352,31,31
204,0011001100000000,25,350,33,33
205,1011001100000000,27,352,31,31
206,0111001100000000,27,352,31,31
207,1111001100000000,27,352,31,31
208,0000101100000000,29,354,29,29
209,1000101100000000,32,357,26,26
210,0100101100000000,29,354,29,29
211,1100101100000000,31,356,27,27
212,0010101100000000,29,354,29,29
213,1010101100000000,32,357,26,26
214,0110101100000000,29,354,29,29
215,1110101100000000,32,357,26,26
216,0001101100000000,28,353,30,30
217,1001101100000000,29,354,29,29
218,0101101100000000,28,353,30,30
219,1101101100000000,29,354,29,29
220,0011101100000000,28,353,30,30
221,1011101100000000,30,355,28,28
222,0111101100000000,28,353,30,30
223,1111101100000000,29,354,29,29
224,0000011100000000,27,352,31,31
225,1000011100000000,27,352,31,31
226,0100011100000000,26,351,32,32
227,1100011100000000,30,355,28,28
228,0010011100000000,27,352,31,31
229,1010011100000000,28,353,30,30
230,0110011100000000,29,354,29,29
231,1110011100000000,29,354,29,29
232,0001011100000000,24,349,34,34
233,1001011100000000,26,351,32,32
234,0101011100000000,25,350,33,33
235,1101011100000000,25,350,33,33
236,0011011100000000,25,350,33,33
237,1011011100000000,25,350,33,33
238,0111011100000000,26,351,32,32
239,1111011100000000,26,351,32,32
240,0000111100000000,28,353,30,30
241,1000111100000000,30,355,28,28
242,0100111100000000,28,353,30,30
243,1100111100000000,30,355,28,28
244,0010111100000000,28,353,30,30
245,1010111100000000,30,355,28,28
246,0110111100000000,28,353,30,30
247,1110111100000000,29,354,29,29
248,0001111100000000,28,353,30,30
249,1001111100000000,26,351,32,32
250,0101111100000000,28,353,30,30
251,1101111100000000,27,352,31,31
252,0011111100000000,28,353,30,30
253,1011111100000000,27,352,31,31
254,0111111100000000,29,354,29,29
255,1111111100000000,28,353,30,30
256,0000000010000000,15,340,43,43
257,1000000010000000,15,340,43,43
258,0100000010000000,20,345,38,38
259,1100000010000000,18,343,40,40
260,0010000010000000,20,345,38,38
261,1010000010000000,19,344,39,39
262,0110000010000000,21,346,37,37
263,1110000010000000,18,343,40,40
264,0001000010000000,16,341,42,42
265,1001000010000000,16,341,42,42
266,0101000010000000,16,341,42,42
267,1101000010000000,17,342,41,41
268,0011000010000000,17,342,41,41
269,1011000010000000,17,342,41,41
270,0111000010000000,16,341,42,42
271,1111000010000000,18,343,40,40
272,0000100010000000,19,344,39,39
273,1000100010000000,18,343,40,40
274,0100100010000000,20,345,38,38
275,1100100010000000,19,344,39,39
276,0010100010000000,20,345,38,38
277,1010100010000000,19,344,39,39
278,0110100010000000,20,345,38,38
279,1110100010000000,19,344,39,39
280,0001100010000000,17,342,41,41
281,1001100010000000,17,342,41,41
282,0101100010000000,18,343,40,40
283,1101100010000000,18,343,40,40
284,0011100010000000,18,343,40,40
285,1011100010000000,18,343,40,40
286,0111100010000000,19,344,39,39
287,1111100010000000,18,343,40,40
288,0000010010000000,17,342,41,41
289,1000010010000000,16,341,42,42
290,0100010010000000,16,341,42,42
291,1100010010000000,18,343,40,40
292,0010010010000000,16,341,42,42
293,1010010010000000,17,342,41,41
294,0110010010000000,16,341,42,42
295,1110010010000000,18,343,40,40
296,0001010010000000,16,341,42,42
297,1001010010000000,16,341,42,42
298,0101010010000000,16,341,42,42
299,1101010010000000,15,340,43,43
300,0011010010000000,17,342,41,41
301,1011010010000000,16,341,42,42
302,0111010010000000,16,341,42,42
303,1111010010000000,16,341,42,42
304,0000110010000000,18,343,40,40
305,1000110010000000,17,342,41,41
306,0100110010000000,18,343,40,40
307,1100110010000000,18,343,40,40
308,0010110010000000,18,343,40,40
309,1010110010000000,18,343,40,40
310,0110110010000000,19,344,39,39
311,1110110010000000,18,343,40,40
312,0001110010000000,17,342,41,41
313,1001110010000000,16,341,42,42
314,0101110010000000,16,341,42,42
315,1101110010000000,17,342,41,41
316,0011110010000000,16,341,42,42
317,1011110010000000,16,341,42,42
318,0111110010000000,17,342,41,41
319,1111110010000000,17,342,41,41
320,0000001010000000,22,347,36,36
321,1000001010000000,21,346,37,37
322,0100001010000000,21,346,37,37
323,1100001010000000,21,346,37,37
324,0010001010000000,22,347,36,36
325,1010001010000000,21,346,37,37
326,0110001010000000,21,346,37,37
327,1110001010000000,21,346,37,37
328,0001001010000000,21,346,37,37
329,1001001010000000,20,345,38,38
330,0101001010000000,20,345,38,38
331,1101001010000000,20,345,38,38
332,0011001010000000,20,345,38,38
333,1011001010000000,19,344,39,39
334,0111001010000000,20,345,38,38
335,1111001010000000,20,345,38,38
336,0000101010000000,20,345,38,38
337,1000101010000000,22,347,36,36
338,0100101010000000,20,345,38,38
339,1100101010000000,22,347,36,36
340,0010101010000000,20,345,38,38
341,1010101010000000,22,347,36,36
342,0110101010000000,21,346,37,37
343,1110101010000000,23,348,35,35
344,0001101010000000,19,344,39,39
345,1001101010000000,22,347,36,36
346,0101101010000000,19,344,39,39
347,1101101010000000,22,347,36,36
348,0011101010000000,19,344,39,39
349,1011101010000000,22,347,36,36
350,0111101010000000,20,345,38,38
351,1111101010000000,23,348,35,35
352,0000011010000000,21,346,37,37
353,1000011010000000,20,345,38,38
354,0100011010000000,21,346,37,37
355,1100011010000000,20,345,38,38
356,0010011010000000,21,346,37,37
357,1010011010000000,20,345,38,38
358,0110011010000000,21,346,37,37
359,1110011010000000,21,346,37,37
360,0001011010000000,18,343,40,40
361,1001011010000000,18,343,40,40
362,0101011010000000,18,343,40,40
363,1101011010000000,18,343,40,40
364,0011011010000000,18,343,40,40
365,1011011010000000,18,343,40,40
366,0111011010000000,17,342,41,41
367,1111011010000000,19,344,39,39
368,0000111010000000,19,344,39,39
369,1000111010000000,23,348,35,35
370,0100111010000000,19,344,39,39
371,1100111010000000,23,348,35,35
372,0010111010000000,19,344,39,39
373,1010111010000000,22,347,36,36
374,0110111010000000,20,345,38,38
375,1110111010000000,22,347,36,36
376,0001111010000000,19,344,39,39
377,1001111010000000,22,347,36,36
378,0101111010000000,19,344,39,39
379,1101111010000000,22,347,36,36
380,0011111010000000,19,344,39,39
381,1011111010000000,22,347,36,36
382,0111111010000000,20,345,38,38
383,1111111010000000,21,346,37,37
384,0000000110000000,20,345,38,38
385,1000000110000000,19,344,39,39
386,0100000110000000,20,345,38,38
387,1100000110000000,19,344,39,39
388,0010000110000000,21,346,37,37
389,1010000110000000,19,344,39,39
390,0110000110000000,20,345,38,38
391,1110000110000000,20,345,38,38
392,0001000110000000,18,343,40,40
393,1001000110000000,18,343,40,40
394,0101000110000000,19,344,39,39
395,1101000110000000,18,343,40,40
396,0011000110000000,19,344,39,39
397,1011000110000000,18,343,40,40
398,0111000110000000,20,345,38,38
399,1111000110000000,19,344,39,39
400,0000100110000000,21,346,37,37
401,1000100110000000,20,345,38,38
402,0100100110000000,21,346,37,37
403,1100100110000000,20,345,38,38
404,0010100110000000,21,346,37,37
405,1010100110000000,21,346,37,37
406,0110100110000000,21,346,37,37
407,1110100110000000,22,347,36,36
408,0001100110000000,20,345,38,38
409,1001100110000000,19,344,39,39
410,0101100110000000,20,345,38,38
411,1101100110000000,20,345,38,38
412,0011100110000000,21,346,37,37
413,1011100110000000,19,344,39,39
414,0111100110000000,21,346,37,37
415,1111100110000000,21,346,37,37
416,0000010110000000,19,344,39,39
417,1000010110000000,18,343,40,40
418,0100010110000000,19,344,39,39
419,1100010110000000,18,343,40,40
420,0010010110000000,19,344,39,39
421,1010010110000000,18,343,40,40
422,0110010110000000,20,345,38,38
423,1110010110000000,18,343,40,40
424,0001010110000000,17,342,41,41
425,1001010110000000,17,342,41,41
426,0101010110000000,17,342,41,41
427,1101010110000000,17,342,41,41
428,0011010110000000,17,342,41,41
429,1011010110000000,17,342,41,41
430,0111010110000000,18,343,40,40
431,1111010110000000,18,343,40,40
432,0000110110000000,21,346,37,37
433,1000110110000000,20,345,38,38
434,0100110110000000,21,346,37,37
435,1100110110000000,22,347,36,36
436,0010110110000000,21,346,37,37
437,1010110110000000,21,346,37,37
438,0110110110000000,21,346,37,37
439,1110110110000000,22,347,36,36
440,0001110110000000,18,343,40,40
441,1001110110000000,19,344,39,39
442,0101110110000000,19,344,39,39
443,1101110110000000,20,345,38,38
444,0011110110000000,20,345,38,38
445,1011110110000000,19,344,39,39
446,0111110110000000,21,346,37,37
447,1111110110000000,21,346,37,37
448,0000001110000000,23,348,35,35
449,1000001110000000,22,347,36,36
450,0100001110000000,22,347,36,36
451,1100001110000000,22,347,36,36
452,0010001110000000,21,346,37,37
453,1010001110000000,22,347,36,36
454,0110001110000000,21,346,37,37
455,1110001110000000,22,347,36,36
456,0001001110000000,21,346,37,37
457,1001001110000000,22,347,36,36
458,0101001110000000,20,345,38,38
459,1101001110000000,21,346,37,37
460,0011001110000000,20,345,38,38
461,1011001110000000,21,346,37,37
462,0111001110000000,20,345,38,38
463,1111001110000000,22,347,36,36
464,0000101110000000,21,346,37,37
465,1000101110000000,22,347,36,36
466,0100101110000000,21,346,37,37
467,1100101110000000,22,347,36,36
468,0010101110000000,21,346,37,37
469,1010101110000000,22,347,36,36
470,0110101110000000,23,348,35,35
471,1110101110000000,23,348,35,35
472,0001101110000000,21,346,37,37
473,1001101110000000,22,347,36,36
474,0101101110000000,21,346,37,37
475,1101101110000000,22,347,36,36
476,0011101110000000,20,345,38,38
477,1011101110000000,22,347,36,36
478,0111101110000000,22,347,36,36
479,1111101110000000,22,347,36,36
480,0000011110000000,20,345,38,38
481,1000011110000000,21,346,37,37
482,0100011110000000,20,345,38,38
483,1100011110000000,21,346,37,37
484,0010011110000000,19,344,39,39
485,1010011110000000,21,346,37,37
486,0110011110000000,20,345,38,38
487,1110011110000000,21,346,37,37
488,0001011110000000,19,344,39,39
489,1001011110000000,20,345,38,38
490,0101011110000000,19,344,39,39
491,1101011110000000,21,346,37,37
492,0011011110000000,19,344,39,39
493,1011011110000000,21,346,37,37
494,0111011110000000,19,344,39,39
495,1111011110000000,21,346,37,37
496,0000111110000000,22,347,36,36
497,1000111110000000,22,347,36,36
498,0100111110000000,22,347,36,36
499,1100111110000000,22,347,36,36
500,0010111110000000,23,348,35,35
501,1010111110000000,22,347,36,36
502,0110111110000000,23,348,35,35
503,1110111110000000,23,348,35,35
504,0001111110000000,21,346,37,37
505,1001111110000000,22,347,36,36
506,0101111110000000,22,347,36,36
507,1101111110000000,22,347,36,36
508,0011111110000000,22,347,36,36
509,1011111110000000,22,347,36,36
510,0111111110000000,23,348,35,35
511,1111111110000000,22,347,36,36
512,0000000001000000,13,338,45,45
513,1000000001000000,19,344,39,39
514,0100000001000000,25,350,33,33
515,1100000001000000,21,346,37,37
516,0010000001000000,26,351,32,32
517,1010000001000000,21,346,37,37
518,0110000001000000,25,350,33,33
519,1110000001000000,22,347,36,36
520,0001000001000000,15,340,43,43
521,1001000001000000,17,342,41,41
522,0101000001000000,18,343,40,40
523,1101000001000000,17,342,41,41
524,0011000001000000,18,343,40,40
525,1011000001000000,17,342,41,41
526,0111000001000000,22,347,36,36
527,1111000001000000,19,344,39,39
528,0000100001000000,28,353,30,30
529,1000100001000000,28,353,30,30
530,0100100001000000,28,353,30,30
531,1100100001000000,31,356,27,27
532,0010100001000000,28,353,30,30
533,1010100001000000,29,354,29,29
534,0110100001000000,27,352,31,31
535,1110100001000000,29,354,29,29
536,0001100001000000,24,349,34,34
537,1001100001000000,27,352,31,31
538,0101100001000000,23,348,35,35
539,1101100001000000,26,351,32,32
540,0011100001000000,24,349,34,34
541,1011100001000000,26,351,32,32
542,0111100001000000,25,350,33,33
543,1111100001000000,26,351,32,32
544,0000010001000000,18,343,40,40
545,1000010001000000,17,342,41,41
546,0100010001000000,22,347,36,36
547,1100010001000000,19,344,39,39
548,0010010001000000,23,348,35,35
549,1010010001000000,19,344,39,39
550,0110010001000000,23,348,35,35
551,1110010001000000,21,346,37,37
552,0001010001000000,16,341,42,42
553,1001010001000000,15,340,43,43
554,0101010001000000,17,342,41,41
555,1101010001000000,19,344,39,39
556,0011010001000000,18,343,40,40
557,1011010001000000,19,344,39,39
558,0111010001000000,20,345,38,38
559,1111010001000000,20,345,38,38
560,0000110001000000,24,349,34,34
561,1000110001000000,27,352,31,31
562,0100110001000000,25,350,33,33
563,1100110001000000,28,353,30,30
564,0010110001000000,25,350,33,33
565,1010110001000000,28,353,30,30
566,0110110001000000,26,351,32,32
567,1110110001000000,28,353,30,30
568,0001110001000000,23,348,35,35
569,1001110001000000,24,349,34,34
570,0101110001000000,22,347,36,36
571,1101110001000000,24,349,34,34
572,0011110001000000,22,347,36,36
573,1011110001000000,24,349,34,34
574,0111110001000000,22,347,36,36
575,1111110001000000,24,349,34,34
576,0000001001000000,26,351,32,32
577,1000001001000000,29,354,29,29
578,0100001001000000,27,352,31,31
579,1100001001000000,29,354,29,29
580,0010001001000000,26,351,32,32
581,1010001001000000,28,353,30,30
582,0110001001000000,28,353,30,30
583,1110001001000000,29,354,29,29
584,0001001001000000,23,348,35,35
585,1001001001000000,25,350,33,33
586,0101001001000000,26,351,32,32
587,1101001001000000,26,351,32,32
588,0011001001000000,25,350,33,33
589,1011001001000000,26,351,32,32
590,0111001001000000,25,350,33,33
591,1111001001000000,27,352,31,31
592,0000101001000000,29,354,29,29
593,1000101001000000,30,355,28,28
594,0100101001000000,29,354,29,29
595,1100101001000000,32,357,26,26
596,0010101001000000,29,354,29,29
597,1010101001000000,31,356,27,27
598,0110101001000000,29,354,29,29
599,1110101001000000,31,356,27,27
600,0001101001000000,29,354,29,29
601,1001101001000000,28,353,30,30
602,0101101001000000,29,354,29,29
603,1101101001000000,30,355,28,28
604,0011101001000000,28,353,30,30
605,1011101001000000,30,355,28,28
606,0111101001000000,28,353,30,30
607,1111101001000000,31,356,27,27
608,0000011001000000,25,350,33,33
609,1000011001000000,26,351,32,32
610,0100011001000000,26,351,32,32
611,1100011001000000,25,350,33,33
612,0010011001000000,25,350,33,33
613,1010011001000000,26,351,32,32
614,0110011001000000,27,352,31,31
615,1110011001000000,27,352,31,31
616,0001011001000000,23,348,35,35
617,1001011001000000,26,351,32,32
618,0101011001000000,23,348,35,35
619,1101011001000000,25,350,33,33
620,0011011001000000,23,348,35,35
621,1011011001000000,25,350,33,33
622,0111011001000000,23,348,35,35
623,1111011001000000,26,351,32,32
624,0000111001000000,28,353,30,30
625,1000111001000000,30,355,28,28
626,0100111001000000,28,353,30,30
627,1100111001000000,29,354,29,29
628,0010111001000000,28,353,30,30
629,1010111001000000,29,354,29,29
630,0110111001000000,27,352,31,31
631,1110111001000000,31,356,27,27
632,0001111001000000,26,351,32,32
633,1001111001000000,27,352,31,31
634,0101111001000000,24,349,34,34
635,1101111001000000,28,353,30,30
636,0011111001000000,25,350,33,33
637,1011111001000000,29,354,29,29
638,0111111001000000,25,350,33,33
639,1111111001000000,30,355,28,28
640,0000000101000000,21,346,37,37
641,1000000101000000,23,348,35,35
642,0100000101000000,23,348,35,35
643,1100000101000000,26,351,32,32
644,0010000101000000,23,348,35,35
645,1010000101000000,25,350,33,33
646,0110000101000000,27,352,31,31
647,1110000101000000,26,351,32,32
648,0001000101000000,19,344,39,39
649,1001000101000000,20,345,38,38
650,0101000101000000,21,346,37,37
651,1101000101000000,24,349,34,34
652,0011000101000000,20,345,38,38
653,1011000101000000,23,348,35,35
654,0111000101000000,22,347,36,36
655,1111000101000000,24,349,34,34
656,0000100101000000,26,351,32,32
657,1000100101000000,30,355,28,28
658,0100100101000000,26,351,32,32
659,1100100101000000,30,355,28,28
660,0010100101000000,27,352,31,31
661,1010100101000000,29,354,29,29
662,0110100101000000,27,352,31,31
663,1110100101000000,29,354,29,29
664,0001100101000000,26,351,32,32
665,1001100101000000,27,352,31,31
666,0101100101000000,25,350,33,33
667,1101100101000000,27,352,31,31
668,0011100101000000,25,350,33,33
669,1011100101000000,26,351,32,32
670,0111100101000000,25,350,33,33
671,1111100101000000,25,350,33,33
672,0000010101000000,21,346,37,37
673,1000010101000000,22,347,36,36
674,0100010101000000,23,348,35,35
675,1100010101000000,24,349,34,34
676,0010010101000000,23,348,35,35
677,1010010101000000,24,349,34,34
678,0110010101000000,25,350,33,33
679,1110010101000000,26,351,32,32
680,0001010101000000,21,346,37,37
681,1001010101000000,21,346,37,37
682,0101010101000000,20,345,38,38
683,1101010101000000,21,346,37,37
684,0011010101000000,21,346,37,37
685,1011010101000000,23,348,35,35
686,0111010101000000,23,348,35,35
687,1111010101000000,23,348,35,35
688,0000110101000000,26,351,32,32
689,1000110101000000,26,351,32,32
690,0100110101000000,25,350,33,33
691,1100110101000000,26,351,32,32
692,0010110101000000,25,350,33,33
693,1010110101000000,26,351,32,32
694,0110110101000000,26,351,32,32
695,1110110101000000,26,351,32,32
696,0001110101000000,25,350,33,33
697,1001110101000000,24,349,34,34
698,0101110101000000,25,350,33,33
699,1101110101000000,24,349,34,34
700,0011110101000000,23,348,35,35
701,1011110101000000,24,349,34,34
702,0111110101000000,24,349,34,34
703,1111110101000000,24,349,34,34
704,0000001101000000,27,352,31,31
705,1000001101000000,27,352,31,31
706,0100001101000000,27,352,31,31
707,1100001101000000,28,353,30,30
708,0010001101000000,27,352,31,31
709,1010001101000000,29,354,29,29
710,0110001101000000,28,353,30,30
711,1110001101000000,29,354,29,29
712,0001001101000000,24,349,34,34
713,1001001101000000,24,349,34,34
714,0101001101000000,25,350,33,33
715,1101001101000000,26,351,32,32
716,0011001101000000,25,350,33,33
717,1011001101000000,27,352,31,31
718,0111001101000000,25,350,33,33
719,1111001101000000,27,352,31,31
720,0000101101000000,28,353,30,30
721,1000101101000000,30,355,28,28
722,0100101101000000,28,353,30,30
723,1100101101000000,30,355,28,28
724,0010101101000000,28,353,30,30
725,1010101101000000,30,355,28,28
726,0110101101000000,29,354,29,29
727,1110101101000000,30,355,28,28
728,0001101101000000,28,353,30,30
729,1001101101000000,28,353,30,30
730,0101101101000000,28,353,30,30
731,1101101101000000,30,355,28,28
732,0011101101000000,27,352,31,31
733,1011101101000000,30,355,28,28
734,0111101101000000,27,352,31,31
735,1111101101000000,30,355,28,28
736,0000011101000000,25,350,33,33
737,1000011101000000,26,351,32,32
738,0100011101000000,26,351,32,32
739,1100011101000000,28,353,30,30
740,0010011101000000,26,351,32,32
741,1010011101000000,27,352,31,31
742,0110011101000000,26,351,32,32
743,1110011101000000,27,352,31,31
744,0001011101000000,23,348,35,35
745,1001011101000000,23,348,35,35
746,0101011101000000,24,349,34,34
747,1101011101000000,22,347,36,36
748,0011011101000000,24,349,34,34
749,1011011101000000,24,349,34,34
750,0111011101000000,23,348,35,35
751,1111011101000000,26,351,32,32
752,0000111101000000,28,353,30,30
753,1000111101000000,28,353,30,30
754,0100111101000000,28,353,30,30
755,1100111101000000,29,354,29,29
756,0010111101000000,28,353,30,30
757,1010111101000000,29,354,29,29
758,0110111101000000,27,352,31,31
759,1110111101000000,29,354,29,29
760,0001111101000000,27,352,31,31
761,1001111101000000,28,353,30,30
762,0101111101000000,25,350,33,33
763,1101111101000000,29,354,29,29
764,0011111101000000,25,350,33,33
765,1011111101000000,29,354,29,29
766,0111111101000000,25,350,33,33
767,1111111101000000,30,355,28,28
768,0000000011000000,18,343,40,40
769,1000000011000000,17,342,41,41
770,0100000011000000,19,344,39,39
771,1100000011000000,19,344,39,39
772,0010000011000000,18,343,40,40
773,1010000011000000,19,344,39,39
774,0110000011000000,18,343,40,40
775,1110000011000000,19,344,39,39
776,0001000011000000,15,340,43,43
777,1001000011000000,17,342,41,41
778,0101000011000000,16,341,42,42
779,1101000011000000,17,342,41,41
780,0011000011000000,16,341,42,42
781,1011000011000000,17,342,41,41
782,0111000011000000,16,341,42,42
783,1111000011000000,18,343,40,40
784,0000100011000000,17,342,41,41
785,1000100011000000,17,342,41,41
786,0100100011000000,17,342,41,41
787,1100100011000000,18,343,40,40
788,0010100011000000,18,343,40,40
789,1010100011000000,18,343,40,40
790,0110100011000000,19,344,39,39
791,1110100011000000,18,343,40,40
792,0001100011000000,16,341,42,42
793,1001100011000000,17,342,41,41
794,0101100011000000,16,341,42,42
795,1101100011000000,17,342,41,41
796,0011100011000000,17,342,41,41
797,1011100011000000,17,342,41,41
798,0111100011000000,18,343,40,40
799,1111100011000000,17,342,41,41
800,0000010011000000,15,340,43,43
801,1000010011000000,17,342,41,41
802,0100010011000000,16,341,42,42
803,1100010011000000,16,341,42,42
804,0010010011000000,16,341,42,42
805,1010010011000000,17,342,41,41
806,0110010011000000,16,341,42,42
807,1110010011000000,17,342,41,41
808,0001010011000000,15,340,43,43
809,1001010011000000,15,340,43,43
810,0101010011000000,15,340,43,43
811,1101010011000000,15,340,43,43
812,0011010011000000,15,340,43,43
813,1011010011000000,15,340,43,43
814,0111010011000000,15,340,43,43
815,1111010011000000,16,341,42,42
816,0000110011000000,16,341,42,42
817,1000110011000000,16,341,42,42
818,0100110011000000,16,341,42,42
819,1100110011000000,17,342,41,41
820,0010110011000000,17,342,41,41
821,1010110011000000,17,342,41,41
822,0110110011000000,18,343,40,40
